Rk,Date,G#,Week,Age,Tm,Home,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD.1,Pts,Fmb,FL,FF,FR,Yds.1,TD.2,Num,Pct,Num.1,Pct.1,Num.2,Pct.2,Position,Player,FantPos,Sk,Solo,Ast,Comb,TFL,QBHits,Status,Attempts,Y/A,Yds.2,TD.3,2PM,Cmp,Att.1,Cmp%,Int,Rate,Yds.3,Y/A.1,AY/A,Rt,Yds.4,Y/Rt,TD.4,Sk.1,Yds.5,TD.5
8.0,2024-10-27,8.0,8.0,23.359,GNB,No,JAX,W 30-27,*,3.0,3.0,78.0,26.0,1.0,100.0%,26.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,59.0,84%,0.0,0%,9.0,27%,TE,Tucker Kraft,TE,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,
9.0,2024-11-03,9.0,9.0,24.0,GNB,Yes,DET,L 14-24,*,6.0,4.0,34.0,8.5,0.0,66.7%,5.67,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,65.0,100%,0.0,0%,5.0,23%,TE,Tucker Kraft,TE,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,
10.0,2024-11-17,10.0,11.0,24.014,GNB,No,CHI,W 20-19,*,1.0,0.0,0.0,,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,93%,0.0,0%,3.0,17%,TE,Tucker Kraft,TE,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,
11.0,2024-11-24,11.0,12.0,24.021,GNB,Yes,SFO,W 38-10,*,2.0,2.0,26.0,13.0,1.0,100.0%,13.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0,79%,0.0,0%,10.0,40%,TE,Tucker Kraft,TE,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,
12.0,2024-11-28,12.0,13.0,24.025,GNB,Yes,MIA,W 30-17,*,7.0,6.0,78.0,13.0,0.0,85.7%,11.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,91%,0.0,0%,11.0,46%,TE,Tucker Kraft,TE,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,
13.0,2024-12-05,13.0,14.0,24.032,GNB,No,DET,L 31-34,*,5.0,3.0,41.0,13.67,1.0,60.0%,8.2,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,88%,0.0,0%,5.0,18%,TE,Tucker Kraft,TE,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,24.042,GNB,No,SEA,W 30-13,*,2.0,2.0,34.0,17.0,0.0,100.0%,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,89%,0.0,0%,5.0,17%,TE,Tucker Kraft,TE,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,
15.0,2024-12-23,15.0,16.0,24.05,GNB,Yes,NOR,W 34-0,*,4.0,3.0,63.0,21.0,0.0,75.0%,15.75,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,43.0,62%,0.0,0%,6.0,29%,TE,Tucker Kraft,TE,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,
16.0,2024-12-29,16.0,17.0,24.056,GNB,No,MIN,L 25-27,*,3.0,2.0,53.0,26.5,0.0,66.7%,17.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,86%,0.0,0%,3.0,11%,TE,Tucker Kraft,TE,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,
1.0,2024-09-09,1.0,1.0,29.041,NYJ,No,SFO,L 19-32,*,2.0,1.0,6.0,6.0,0.0,50.0%,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,90%,0.0,0%,1.0,4%,TE,Tyler Conklin,TE,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,
2.0,2024-09-15,2.0,2.0,29.047,NYJ,No,TEN,W 24-17,*,2.0,1.0,10.0,10.0,0.0,50.0%,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,93%,0.0,0%,4.0,15%,TE,Tyler Conklin,TE,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,
3.0,2024-09-19,3.0,3.0,29.051,NYJ,Yes,NWE,W 24-3,*,6.0,5.0,93.0,18.6,0.0,83.3%,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,92%,0.0,0%,5.0,24%,TE,Tyler Conklin,TE,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,
4.0,2024-09-29,4.0,4.0,29.061,NYJ,Yes,DEN,L 9-10,*,8.0,4.0,17.0,4.25,0.0,50.0%,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,92%,0.0,0%,4.0,14%,TE,Tyler Conklin,TE,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,
5.0,2024-10-06,5.0,5.0,29.068,NYJ,No,MIN,L 17-23,*,9.0,6.0,55.0,9.17,0.0,66.7%,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,82%,0.0,0%,2.0,7%,TE,Tyler Conklin,TE,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,
6.0,2024-10-14,6.0,6.0,29.076,NYJ,Yes,BUF,L 20-23,*,3.0,2.0,10.0,5.0,0.0,66.7%,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,73%,0.0,0%,0.0,0%,TE,Tyler Conklin,TE,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,
7.0,2024-10-20,7.0,7.0,29.082,NYJ,No,PIT,L 15-37,*,4.0,4.0,7.0,1.75,1.0,100.0%,1.75,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,86%,0.0,0%,0.0,0%,TE,Tyler Conklin,TE,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,
8.0,2024-10-27,8.0,8.0,29.089,NYJ,No,NWE,L 22-25,*,4.0,3.0,42.0,14.0,1.0,75.0%,10.5,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,50.0,81%,0.0,0%,0.0,0%,TE,Tyler Conklin,TE,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,
9.0,2024-10-31,9.0,9.0,29.093,NYJ,Yes,HOU,W 21-13,*,2.0,1.0,-3.0,-3.0,0.0,50.0%,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,78%,0.0,0%,1.0,4%,TE,Tyler Conklin,TE,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,
10.0,2024-11-10,10.0,10.0,29.103,NYJ,No,ARI,L 6-31,*,2.0,1.0,8.0,8.0,0.0,50.0%,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,78%,0.0,0%,0.0,0%,TE,Tyler Conklin,TE,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,
11.0,2024-11-17,11.0,11.0,29.11,NYJ,Yes,IND,L 27-28,*,2.0,1.0,7.0,7.0,0.0,50.0%,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,92%,0.0,0%,0.0,0%,TE,Tyler Conklin,TE,,,,,,,,1.0,0.0,-3.0,0.0,,,,,,,,,,,,,,,,
12.0,2024-12-01,12.0,13.0,29.124,NYJ,Yes,SEA,L 21-26,*,5.0,4.0,32.0,8.0,0.0,80.0%,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,82%,0.0,0%,0.0,0%,TE,Tyler Conklin,TE,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,
