Rk,Date,G#,Week,Age,Tm,Home,Opp,Result,GS,Attempts,Yds,Y/A,TD,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,TD.2,Pts,Fmb,FL,FF,FR,Yds.2,TD.3,Num,Pct,Num.1,Pct.1,Num.2,Pct.2,Position,Player,FantPos,Rt,Y/Rt,Status,2PM,Ret,Yds.3,Y/R.1,TD.4,Sk,Solo,Ast,Comb,TFL,QBHits,Yds.4,TD.5,Cmp,Att.1,Cmp%,Int,Rate,Y/A.1,AY/A
7.0,2024-10-21,7.0,7.0,30.291,BAL,No,TAM,W 41-31,*,15.0,169.0,11.27,0.0,1.0,1.0,13.0,13.0,1.0,100.0%,13.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,58%,0.0,0%,0.0,0%,RB,Derrick Henry,RB,,,,,,,,,,,,,,,,,,,,,,,
8.0,2024-10-27,8.0,8.0,30.297,BAL,No,CLE,L 24-29,*,11.0,73.0,6.64,1.0,1.0,1.0,4.0,4.0,0.0,100.0%,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,51%,0.0,0%,0.0,0%,RB,Derrick Henry,RB,,,,,,,,,,,,,,,,,,,,,,,
9.0,2024-11-03,9.0,9.0,30.304,BAL,Yes,DEN,W 41-10,*,23.0,106.0,4.61,2.0,1.0,1.0,27.0,27.0,0.0,100.0%,27.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,61%,0.0,0%,0.0,0%,RB,Derrick Henry,RB,,,,,,,,,,,,,,,,,,,,,,,
10.0,2024-11-07,10.0,10.0,30.308,BAL,Yes,CIN,W 35-34,*,16.0,68.0,4.25,1.0,1.0,1.0,3.0,3.0,0.0,100.0%,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,62%,0.0,0%,0.0,0%,RB,Derrick Henry,RB,,,,,,,,,,,,,,,,,,,,,,,
11.0,2024-11-17,11.0,11.0,30.318,BAL,No,PIT,L 16-18,*,13.0,65.0,5.0,1.0,0.0,0.0,0.0,,0.0,0.0%,,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,49%,0.0,0%,0.0,0%,RB,Derrick Henry,RB,,,,,,,,,,,,,,,,,,,,,,,
12.0,2024-11-25,12.0,12.0,30.326,BAL,No,LAC,W 30-23,*,24.0,140.0,5.83,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,60%,0.0,0%,0.0,0%,RB,Derrick Henry,RB,,,,,,,,,,,,,,,,,,,,,,,
13.0,2024-12-01,13.0,13.0,30.332,BAL,Yes,PHI,L 19-24,*,19.0,82.0,4.32,0.0,3.0,3.0,29.0,9.67,0.0,100.0%,9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,51%,0.0,0%,0.0,0%,RB,Derrick Henry,RB,,,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,30.346,BAL,No,NYG,W 35-14,*,14.0,67.0,4.79,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,46%,0.0,0%,0.0,0%,RB,Derrick Henry,RB,,,,,,,,,,,,,,,,,,,,,,,
15.0,2024-12-21,15.0,16.0,30.352,BAL,Yes,PIT,W 34-17,*,24.0,162.0,6.75,0.0,2.0,2.0,27.0,13.5,0.0,100.0%,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,74%,0.0,0%,0.0,0%,RB,Derrick Henry,RB,,,,,,,,,,,,,,,,,,,,,,,
16.0,2024-12-25,16.0,17.0,30.356,BAL,No,HOU,W 31-2,*,27.0,147.0,5.44,1.0,2.0,2.0,18.0,9.0,0.0,100.0%,9.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,65%,0.0,0%,0.0,0%,RB,Derrick Henry,RB,,,,,,,,,,,,,,,,,,,,,,,
1.0,2024-09-08,1.0,1.0,22.311,DAL,No,CLE,W 33-17,,1.0,4.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0%,,,,,,,,,,2.0,3%,0.0,0%,8.0,22%,RB,Deuce Vaughn,RB,,,,,,,,,,,,,,,,,,,,,,,
2.0,2024-09-15,2.0,2.0,22.318,DAL,Yes,NOR,L 19-44,,4.0,11.0,2.75,0.0,1.0,1.0,6.0,6.0,0.0,100.0%,6.0,,,,,,,,,10.0,14%,0.0,0%,1.0,4%,RB,Deuce Vaughn,RB,,,,,,,,,,,,,,,,,,,,,,,
3.0,2024-09-22,3.0,3.0,22.325,DAL,Yes,BAL,L 25-28,,2.0,5.0,2.5,0.0,2.0,1.0,8.0,8.0,0.0,50.0%,4.0,,,,,,,,,5.0,6%,0.0,0%,3.0,11%,RB,Deuce Vaughn,RB,,,,,,,,,,,,,,,,,,,,,,,
4.0,2024-09-26,4.0,4.0,22.329,DAL,No,NYG,W 20-15,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0%,,,,,,,,,,4.0,7%,0.0,0%,1.0,4%,RB,Deuce Vaughn,RB,,,,,,,,,,,,,,,,,,,,,,,
8.0,2024-11-03,8.0,9.0,23.001,DAL,No,ATL,L 21-27,,,,,,,,,,,0.0%,,,,,,,,,,0.0,0%,0.0,0%,3.0,12%,RB,Deuce Vaughn,RB,,,,,,,,,,,,,,,,,,,,,,,
10.0,2024-11-18,10.0,11.0,23.016,DAL,Yes,HOU,L 10-34,,4.0,13.0,3.25,0.0,2.0,1.0,4.0,4.0,0.0,50.0%,2.0,,,,,,,,,16.0,19%,0.0,0%,4.0,15%,RB,Deuce Vaughn,RB,,,,,,,,,,,,,,,,,,,,,,,
1.0,2024-09-08,1.0,1.0,27.005,NYG,Yes,MIN,L 6-28,*,10.0,37.0,3.7,0.0,5.0,4.0,15.0,3.75,0.0,80.0%,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,70%,0.0,0%,0.0,0%,RB,Devin Singletary,RB,,,,,,,,,,,,,,,,,,,,,,,
2.0,2024-09-15,2.0,2.0,27.012,NYG,No,WAS,L 18-21,*,16.0,95.0,5.94,1.0,1.0,1.0,0.0,0.0,0.0,100.0%,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,44.0,79%,0.0,0%,0.0,0%,RB,Devin Singletary,RB,,,,,,,,,,,,,,,,,,,,,,,
3.0,2024-09-22,3.0,3.0,27.019,NYG,No,CLE,W 21-15,*,16.0,65.0,4.06,1.0,4.0,4.0,43.0,10.75,0.0,100.0%,10.75,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,68%,0.0,0%,0.0,0%,RB,Devin Singletary,RB,,,,,,,,,,,,,,,,,,,,,,,
4.0,2024-09-26,4.0,4.0,27.023,NYG,Yes,DAL,L 15-20,*,14.0,24.0,1.71,0.0,1.0,1.0,14.0,14.0,0.0,100.0%,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,68%,0.0,0%,0.0,0%,RB,Devin Singletary,RB,,,,,,,,,,,,,,,,,,,,,,,
7.0,2024-10-20,7.0,7.0,27.047,NYG,Yes,PHI,L 3-28,,5.0,18.0,3.6,0.0,1.0,1.0,3.0,3.0,0.0,100.0%,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21%,0.0,0%,0.0,0%,RB,Devin Singletary,RB,,,,,,,,,,,,,,,,,,,,,,,
8.0,2024-10-28,8.0,8.0,27.055,NYG,No,PIT,L 18-26,,2.0,11.0,5.5,0.0,3.0,2.0,12.0,6.0,0.0,66.7%,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,39%,0.0,0%,0.0,0%,RB,Devin Singletary,RB,,,,,,,,,,,,,,,,,,,,,,,
9.0,2024-11-03,9.0,9.0,27.061,NYG,Yes,WAS,L 22-27,,7.0,33.0,4.71,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,28%,0.0,0%,0.0,0%,RB,Devin Singletary,RB,,,,,,,,,,,,,,,,,,,,,,,
10.0,2024-11-10,10.0,10.0,27.068,NYG,No,CAR,L 17-20,,8.0,40.0,5.0,0.0,1.0,1.0,5.0,5.0,0.0,100.0%,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,23%,0.0,0%,0.0,0%,RB,Devin Singletary,RB,,,,,,,,,,,,,,,,,,,,,,,
11.0,2024-11-24,11.0,12.0,27.082,NYG,Yes,TAM,L 7-30,,2.0,3.0,1.5,1.0,2.0,2.0,7.0,3.5,0.0,100.0%,3.5,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,36%,0.0,0%,0.0,0%,RB,Devin Singletary,RB,,,,,,,,,,,,,,,,,,,,,,,
12.0,2024-11-28,12.0,13.0,27.086,NYG,No,DAL,L 20-27,*,7.0,23.0,3.29,0.0,1.0,0.0,0.0,,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21%,0.0,0%,0.0,0%,RB,Devin Singletary,RB,,,,,,,,,,,,,,,,,,,,,,,
13.0,2024-12-08,13.0,14.0,27.096,NYG,Yes,NOR,L 11-14,,2.0,8.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18%,0.0,0%,0.0,0%,RB,Devin Singletary,RB,,,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,27.103,NYG,Yes,BAL,L 14-35,,8.0,25.0,3.13,1.0,3.0,3.0,16.0,5.33,0.0,100.0%,5.33,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,34%,0.0,0%,0.0,0%,RB,Devin Singletary,RB,,,,,,,,,,,,,,,,,,,,,,,
15.0,2024-12-22,15.0,16.0,27.11,NYG,No,ATL,L 7-34,,4.0,12.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,22%,0.0,0%,0.0,0%,RB,Devin Singletary,RB,,,,,,,,,,,,,,,,,,,,,,,
16.0,2024-12-29,16.0,17.0,27.117,NYG,Yes,IND,W 45-33,,5.0,21.0,4.2,0.0,1.0,1.0,9.0,9.0,0.0,100.0%,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,27%,0.0,0%,0.0,0%,RB,Devin Singletary,RB,,,,,,,,,,,,,,,,,,,,,,,
4.0,2024-09-29,4.0,4.0,24.29,LVR,Yes,CLE,W 20-16,,,,,,,,,,,,,,,,,,,,,0.0,0%,0.0,0%,9.0,35%,RB,Dylan Laube,RB,,,,,,,,,,,,,,,,,,,,,,,
5.0,2024-10-06,5.0,5.0,24.297,LVR,No,DEN,L 18-34,,,,,,,,,,,,,,,,,,,,,0.0,0%,0.0,0%,10.0,33%,RB,Dylan Laube,RB,,,,,,,,,,,,,,,,,,,,,,,
6.0,2024-10-13,6.0,6.0,24.304,LVR,Yes,PIT,L 13-32,,1.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,,1.0,1.0,0.0,0.0,0.0,,1.0,2%,0.0,0%,11.0,44%,RB,Dylan Laube,RB,0.0,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,
11.0,2024-11-24,11.0,12.0,24.346,LVR,Yes,DEN,L 19-29,,0.0,0.0,,0.0,,,59.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0%,0.0,0%,13.0,38%,RB,Dylan Laube,RB,1.0,59.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
12.0,2024-11-29,12.0,13.0,24.351,LVR,No,KAN,L 17-19,,0.0,0.0,,0.0,,,36.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0%,0.0,0%,13.0,42%,RB,Dylan Laube,RB,2.0,18.0,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,
13.0,2024-12-08,13.0,14.0,24.36,LVR,No,TAM,L 13-28,,,,,,,,,,,,,,,,,,,,,0.0,0%,0.0,0%,12.0,52%,RB,Dylan Laube,RB,,,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-16,14.0,15.0,25.002,LVR,Yes,ATL,L 9-15,,0.0,0.0,,0.0,,,24.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0%,0.0,0%,12.0,48%,RB,Dylan Laube,RB,1.0,24.0,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,
15.0,2024-12-22,15.0,16.0,25.008,LVR,Yes,JAX,W 19-14,,,,,,,,,,,,,,,,,,,,,0.0,0%,0.0,0%,14.0,52%,RB,Dylan Laube,RB,,,,,,,,,,,,,,,,,,,,,,,
16.0,2024-12-29,16.0,17.0,25.015,LVR,No,NOR,W 25-10,,0.0,0.0,,0.0,,,26.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0%,0.0,0%,9.0,32%,RB,Dylan Laube,RB,1.0,26.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
1.0,2024-09-06,1.0,1.0,25.121,GNB,No,PHI,L 29-34,,4.0,46.0,11.5,0.0,3.0,2.0,2.0,1.0,0.0,66.7%,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24%,0.0,0%,0.0,0%,RB,Emanuel Wilson,RB,,,,,,,,,,,,,,,,,,,,,,,
2.0,2024-09-15,2.0,2.0,25.13,GNB,Yes,IND,W 16-10,,5.0,9.0,1.8,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19%,0.0,0%,0.0,0%,RB,Emanuel Wilson,RB,,,,,,,,,,,,,,,,,,,,,,,
3.0,2024-09-22,3.0,3.0,25.137,GNB,No,TEN,W 30-14,,12.0,50.0,4.17,0.0,2.0,2.0,35.0,17.5,1.0,100.0%,17.5,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,41%,0.0,0%,0.0,0%,RB,Emanuel Wilson,RB,,,,,,,,,,,,,,,,,,,,,,,
4.0,2024-09-29,4.0,4.0,25.144,GNB,Yes,MIN,L 29-31,,8.0,27.0,3.38,0.0,1.0,0.0,0.0,,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,39%,0.0,0%,0.0,0%,RB,Emanuel Wilson,RB,,,,,,,,,,,,,,,,,,,,,,,
5.0,2024-10-06,5.0,5.0,25.151,GNB,No,LAR,W 24-19,,6.0,24.0,4.0,0.0,1.0,1.0,-9.0,-9.0,0.0,100.0%,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25%,0.0,0%,0.0,0%,RB,Emanuel Wilson,RB,,,,,,,,,,,,,,,,,,,,,,,
6.0,2024-10-13,6.0,6.0,25.158,GNB,Yes,ARI,W 34-13,,7.0,54.0,7.71,0.0,2.0,1.0,19.0,19.0,0.0,50.0%,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,32%,0.0,0%,0.0,0%,RB,Emanuel Wilson,RB,,,,,,,,,,,,,,,,,,,,,,,
7.0,2024-10-20,7.0,7.0,25.165,GNB,Yes,HOU,W 24-22,,5.0,11.0,2.2,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21%,0.0,0%,0.0,0%,RB,Emanuel Wilson,RB,,,,,,,,,,,,,,,,,,,,,,,
8.0,2024-10-27,8.0,8.0,25.172,GNB,No,JAX,W 30-27,,4.0,5.0,1.25,0.0,2.0,2.0,-2.0,-1.0,0.0,100.0%,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17%,0.0,0%,0.0,0%,RB,Emanuel Wilson,RB,,,,,,,,,,,,,,,,,,,,,,,
9.0,2024-11-03,9.0,9.0,25.179,GNB,Yes,DET,L 14-24,,4.0,28.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,100.0%,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,20%,0.0,0%,0.0,0%,RB,Emanuel Wilson,RB,,,,,,,,,,,,,,,,,,,,,,,
10.0,2024-11-17,10.0,11.0,25.193,GNB,No,CHI,W 20-19,,2.0,17.0,8.5,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7%,0.0,0%,0.0,0%,RB,Emanuel Wilson,RB,,,,,,,,,,,,,,,,,,,,,,,
11.0,2024-11-24,11.0,12.0,25.2,GNB,Yes,SFO,W 38-10,,9.0,41.0,4.56,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21%,0.0,0%,0.0,0%,RB,Emanuel Wilson,RB,,,,,,,,,,,,,,,,,,,,,,,
12.0,2024-11-28,12.0,13.0,25.204,GNB,Yes,MIA,W 30-17,,2.0,20.0,10.0,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7%,0.0,0%,0.0,0%,RB,Emanuel Wilson,RB,,,,,,,,,,,,,,,,,,,,,,,
13.0,2024-12-05,13.0,14.0,25.211,GNB,No,DET,L 31-34,,1.0,7.0,7.0,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6%,0.0,0%,0.0,0%,RB,Emanuel Wilson,RB,,,,,,,,,,,,,,,,,,,,,,,
14.0,2024-12-15,14.0,15.0,25.221,GNB,No,SEA,W 30-13,,3.0,9.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9%,0.0,0%,0.0,0%,RB,Emanuel Wilson,RB,,,,,,,,,,,,,,,,,,,,,,,
15.0,2024-12-23,15.0,16.0,25.229,GNB,Yes,NOR,W 34-0,,11.0,52.0,4.73,1.0,1.0,1.0,4.0,4.0,0.0,100.0%,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,36%,0.0,0%,0.0,0%,RB,Emanuel Wilson,RB,,,,,,,,,,,,,,,,,,,,,,,
16.0,2024-12-29,16.0,17.0,25.235,GNB,No,MIN,L 25-27,,6.0,29.0,4.83,1.0,0.0,0.0,0.0,,0.0,0.0%,,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32%,0.0,0%,0.0,0%,RB,Emanuel Wilson,RB,,,,,,,,,,,,,,,,,,,,,,,
1.0,2024-09-08,1.0,1.0,25.232,ARI,No,BUF,L 28-34,,0.0,0.0,,0.0,2.0,2.0,26.0,13.0,0.0,100.0%,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21%,0.0,0%,8.0,30%,RB,Emari Demercado,RB,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,
2.0,2024-09-15,2.0,2.0,25.239,ARI,Yes,LAR,W 41-10,,2.0,46.0,23.0,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11%,0.0,0%,6.0,24%,RB,Emari Demercado,RB,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,
3.0,2024-09-22,3.0,3.0,25.246,ARI,Yes,DET,L 13-20,,2.0,7.0,3.5,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20%,0.0,0%,4.0,17%,RB,Emari Demercado,RB,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,
4.0,2024-09-29,4.0,4.0,25.253,ARI,Yes,WAS,L 14-42,,4.0,24.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,100.0%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,14.0,24%,0.0,0%,7.0,30%,RB,Emari Demercado,RB,1.0,16.0,,,,0.0,,0.0,,,,,,,,,,,,,,,
5.0,2024-10-06,5.0,5.0,25.26,ARI,No,SFO,W 24-23,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,100.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,22%,0.0,0%,5.0,21%,RB,Emari Demercado,RB,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,
6.0,2024-10-13,6.0,6.0,25.267,ARI,No,GNB,L 13-34,,4.0,25.0,6.25,0.0,7.0,5.0,39.0,7.8,0.0,71.4%,5.57,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,31.0,53%,0.0,0%,5.0,19%,RB,Emari Demercado,RB,2.0,24.0,,,,0.0,,0.0,,,,,,,,,,,,,,,
7.0,2024-10-21,7.0,7.0,25.275,ARI,Yes,LAC,W 17-15,,1.0,14.0,14.0,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11%,0.0,0%,0.0,0%,RB,Emari Demercado,RB,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,
8.0,2024-10-27,8.0,8.0,25.281,ARI,No,MIA,W 28-27,,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12%,0.0,0%,3.0,12%,RB,Emari Demercado,RB,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,
9.0,2024-11-03,9.0,9.0,25.288,ARI,Yes,CHI,W 29-9,,4.0,59.0,14.75,1.0,2.0,2.0,21.0,10.5,0.0,100.0%,10.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,24%,0.0,0%,3.0,11%,RB,Emari Demercado,RB,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,
10.0,2024-11-10,10.0,10.0,25.295,ARI,Yes,NYJ,W 31-6,,3.0,22.0,7.33,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12%,0.0,0%,7.0,39%,RB,Emari Demercado,RB,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,
11.0,2024-11-24,11.0,12.0,25.309,ARI,No,SEA,L 6-16,,1.0,14.0,14.0,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16%,0.0,0%,0.0,0%,RB,Emari Demercado,RB,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,
12.0,2024-12-01,12.0,13.0,25.316,ARI,No,MIN,L 22-23,,3.0,12.0,4.0,0.0,2.0,1.0,3.0,3.0,0.0,50.0%,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,27%,0.0,0%,0.0,0%,RB,Emari Demercado,RB,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,
13.0,2024-12-08,13.0,14.0,25.323,ARI,Yes,SEA,L 18-30,,0.0,0.0,,0.0,4.0,4.0,15.0,3.75,0.0,100.0%,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11%,0.0,0%,4.0,14%,RB,Emari Demercado,RB,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,
1.0,2024-09-08,1.0,1.0,24.309,NYG,Yes,MIN,L 6-28,,2.0,6.0,3.0,0.0,1.0,1.0,9.0,9.0,0.0,100.0%,9.0,0.0,,0.0,0.0,0.0,0.0,22.0,0.0,7.0,10%,0.0,0%,8.0,33%,RB,Eric Gray,RB,1.0,22.0,,,,0.0,,,,,,,,,,,,,,,,,
2.0,2024-09-15,2.0,2.0,24.316,NYG,No,WAS,L 18-21,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0%,0.0,0%,8.0,38%,RB,Eric Gray,RB,5.0,25.6,,,,0.0,,,,,,,,,,,,,,,,,
3.0,2024-09-22,3.0,3.0,24.323,NYG,No,CLE,W 21-15,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,,1.0,1.0,0.0,0.0,52.0,0.0,3.0,4%,0.0,0%,8.0,31%,RB,Eric Gray,RB,2.0,26.0,,,,0.0,,,,,,,,,,,,,,,,,
4.0,2024-09-26,4.0,4.0,24.327,NYG,Yes,DAL,L 15-20,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,,0.0,0.0,0.0,0.0,54.0,0.0,5.0,7%,0.0,0%,5.0,20%,RB,Eric Gray,RB,2.0,27.0,,,,0.0,,,,,,,,,,,,,,,,,
5.0,2024-10-06,5.0,5.0,24.337,NYG,No,SEA,W 29-20,,4.0,4.0,1.0,0.0,4.0,3.0,50.0,16.67,0.0,75.0%,12.5,0.0,,1.0,1.0,0.0,0.0,44.0,0.0,26.0,36%,0.0,0%,5.0,17%,RB,Eric Gray,RB,2.0,22.0,,,,0.0,,,,,,,,,,,,,,,,,
6.0,2024-10-13,6.0,6.0,24.344,NYG,Yes,CIN,L 7-17,,3.0,13.0,4.33,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18%,0.0,0%,4.0,18%,RB,Eric Gray,RB,0.0,,,,,0.0,,,,,,,,,,,,,,,,,
7.0,2024-10-20,7.0,7.0,24.351,NYG,Yes,PHI,L 3-28,,1.0,2.0,2.0,0.0,1.0,1.0,7.0,7.0,0.0,100.0%,7.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10%,0.0,0%,5.0,16%,RB,Eric Gray,RB,0.0,,,,,0.0,,,,,,,,,,,,,,,,,
8.0,2024-10-28,8.0,8.0,24.359,NYG,No,PIT,L 18-26,,0.0,0.0,,0.0,1.0,1.0,3.0,3.0,0.0,100.0%,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4%,0.0,0%,7.0,23%,RB,Eric Gray,RB,0.0,,,,,0.0,,,,,,,,,,,,,,,,,
9.0,2024-11-03,9.0,9.0,24.365,NYG,Yes,WAS,L 22-27,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0%,0.0,0%,6.0,27%,RB,Eric Gray,RB,4.0,26.0,,,,0.0,,,,,,,,,,,,,,,,,
10.0,2024-11-10,10.0,10.0,25.006,NYG,No,CAR,L 17-20,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,,0.0,0.0,0.0,0.0,77.0,0.0,2.0,3%,0.0,0%,6.0,20%,RB,Eric Gray,RB,3.0,25.67,,,,0.0,,,,,,,,,,,,,,,,,
11.0,2024-11-24,11.0,12.0,25.02,NYG,Yes,TAM,L 7-30,,1.0,-1.0,-1.0,0.0,2.0,2.0,7.0,3.5,0.0,100.0%,3.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25%,0.0,0%,10.0,50%,RB,Eric Gray,RB,0.0,,,,,0.0,,,,,,,,,,,,,,,,,
12.0,2024-11-28,12.0,13.0,25.024,NYG,No,DAL,L 20-27,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0%,,0.0,,1.0,0.0,0.0,0.0,36.0,0.0,4.0,6%,0.0,0%,6.0,19%,RB,Eric Gray,RB,1.0,36.0,,,,0.0,,,,,,,,,,,,,,,,,
